x_20,x_21,x_48,x_49,x_53,x_54,x_55,x_59,x_60,x_64,y_6,y_7,y_8,y_9,y_10,y_19,y_20,y_21,y_22,y_23,y_24,y_48,y_49,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,h_nez_ment,h_bouche_int,oeil_d_sourcil,oeil_g_sourcil,inter_sourcil,relat_oeil_d_1,relat_oeil_d_2,relat_oeil_g_1,relat_oeil_g_2,relat_bouche_int,labels
177.11562351043858,204.4417322626399,166.82468579754277,192.0960848502582,285.17394733893616,315.0364470590372,285.1850764368346,189.82331438882625,176.7984442203349,303.4834000876049,404.8373354368172,420.5801399826751,424.33760166061114,417.9585418589913,400.53176568738667,95.30547451109936,96.39960394823254,106.75314283680655,106.11600198212506,96.89380545178193,97.29062734872059,320.3921750741783,302.37207887086714,302.7925501008399,319.480284615131,339.7112456728144,346.8244781514173,348.27682542715394,347.13678846119006,339.95886810105304,320.3560055060086,311.8363332804999,312.96419779563746,311.14250358339854,319.8444147869932,326.87939579599794,328.17141450513645,327.38855202484814,159.17067439549749,15.245978974481764,67.40189174370384,65.91598982069402,67.37509350138309,3.3689237035529547,3.5280495296862657,3.2797916075984626,3.2499999999999987,0.12034463411607357,4
184.27450623600328,213.20170674043948,180.5201320580909,201.66315119526405,274.6441446318082,298.5061387902051,274.04041432678616,200.32268809192158,189.85993752418392,287.15547031151186,403.2592496365153,419.5427953982954,422.92745631635603,415.5153452151552,395.32219958075245,120.18448734950624,124.75674268240982,135.99629515404376,135.3380169910106,124.89782633985772,121.37780592228842,321.6704695197777,306.48730894305754,307.911277409281,321.4034543876625,332.6935141352326,336.66035558724934,337.84761328691934,336.8573339633999,332.79654897814214,320.41283834897035,315.06479125768925,316.20019482073144,314.81932589663995,320.8758217117173,316.51300321636194,317.7164232443314,317.1025914841221,155.4682234268678,1.8620412690461465,42.17044507595181,40.800001645227084,50.48833416027107,3.1644647336514033,3.3363981053442475,3.2102579487575507,3.148212251867885,0.019137776775835537,0
173.81513563715487,200.25926831548963,186.35486593321298,194.93462058196258,277.41158054524476,295.9242067038465,279.96721116676906,194.92422087935813,198.16006908605368,283.9614673152554,482.47130458258465,513.6357467208711,524.223414320639,516.7668275531803,490.3199986556518,72.68180832726378,73.42134273469807,84.45041993390333,83.65041318169443,74.07498330210223,74.62693788848418,363.67396103418486,316.777079900245,318.21532025303645,360.86334511176386,409.73925113393165,426.8875903804854,428.6224148445917,426.3032811637781,406.44370093080255,360.2497626580958,323.2010147164894,322.738805711843,323.3812762283015,360.05178313443884,394.1073425967889,395.48202921144156,392.98571541218024,260.251211990976,72.7858061795279,78.4677110151362,76.08461580039537,77.89210332018592,3.027055302488447,3.1348998823507146,2.8674608761930735,2.9657827940748334,0.8483033367813928,7
184.10915257896534,213.2039178502739,179.92908229692182,201.66477680523644,274.34029729798533,298.54578935175766,273.67806144431324,200.25911914217363,189.4184456996412,287.2186711332249,402.9522032737183,416.5008644623708,419.01628717302583,412.11279710369274,394.00229035362554,120.6230100747328,124.55549673974997,135.4927881791707,134.98420177888352,125.13319184614465,122.0092099467555,321.4314393575056,306.03965568654604,307.3393019363564,321.06509611930414,331.5582131563633,335.265257828641,336.35086837701124,335.59402740138603,332.3009640074422,320.14387035730635,314.1750252162055,315.0848446869038,313.80868197800385,320.41158272368443,315.1546243513231,316.430787060223,316.0409602811111,152.11523827507796,1.7182952861045202,43.98970172198695,42.443284876194575,50.55322852320211,3.2437762800474776,3.3892234084430997,3.2747922009481436,3.210257948757552,0.017569375130870528,0
186.8881039770888,215.57106650975516,181.3708387999102,202.09867479803927,274.9638647924305,298.72198651559813,274.40852959836116,201.13034664375982,190.67721414600896,287.25742222937106,403.3160127254013,416.37240424661394,418.95160542773334,412.6474483239402,395.499218784333,124.45254044434989,128.25367953444112,138.87120728819804,138.2326720560282,128.80500508811997,125.92107123733075,322.8114553772168,306.2616646658755,307.8775497432033,322.6400432505275,332.73732016363107,336.5625170960647,337.61404528844486,336.82013649114737,333.51118075897665,321.3679848366758,314.2438562730476,315.1791048941064,314.1125405502622,321.6185873610753,315.97802574189194,317.21099016193733,316.79498997143423,151.91834168431075,2.229310026136221,42.54012930575162,41.156850049879104,48.57397361253546,3.3468148246744445,3.5026314345491967,3.38032594323051,3.3453014145568956,0.023082395096102215,0
188.94055352164366,218.5582557543231,182.09062715187372,204.24806203532512,276.28299281948364,300.2920239327502,276.0410117248995,203.76997792942586,191.1007491230946,289.4606758286054,388.11227141361417,401.4731546846276,405.15675353335985,400.2279807120907,385.76495682809207,132.4567957839655,136.06691859183212,145.9087893456525,145.63545847363218,136.6958735016422,134.3936242211845,314.98009841919486,302.7742585105897,304.2702307026147,314.6607225615654,322.0700465224597,325.48619258244094,326.77741154058697,325.9201910638208,323.45139609073436,314.0013975548642,309.3420368834358,310.51863321783134,308.88060734679937,313.73198540502335,308.3564782552909,309.82893811423895,309.3302807168973,138.97099589458,0.8476501567845659,35.184731742679425,33.40817142719918,39.518319404795484,3.6021182914992638,3.87518603694624,3.7576468038205086,3.66822415909073,0.008617808141028188,1
183.6939284993016,212.85490925054455,179.6882064083012,201.5523502771532,275.20422712367827,299.122951487813,274.77559795816035,200.38545131866113,189.21337409439445,287.922479271509,404.27677559703164,420.6214738707908,423.8429533245657,416.5805960753632,396.66826987346775,118.94428953859978,123.18798870572363,134.28434595122366,133.79487037419676,123.68084463894553,120.31739022498328,322.37818177733857,307.53300951165346,308.63568170244196,321.81095800782816,333.29943657194093,337.4451054094114,338.6336386475513,337.8074795935086,333.7267135949807,321.2964677949587,315.96699821802116,316.93851258844603,315.72834507065863,321.28700279761296,317.24747714466326,318.6300428283925,318.008733359763,156.23283737726103,2.0114799809611403,42.59526604964529,41.05095052249971,50.40754384287094,3.1480894282376317,3.2930774597086065,3.1710042887441356,3.1403224637191234,0.020377856410557893,0
183.70276656192448,212.22539054335152,178.93200217443848,200.39239225942947,275.98942029825605,301.16875270105106,275.5440058503805,199.1903098940786,188.42523299723143,289.4967475910597,402.7661517022777,416.0963865037575,418.6132464562107,411.3846529467126,393.12266058381596,119.65428890563294,123.85084430609874,135.22769526388333,134.47639378553913,124.21576216700879,121.19982337536959,320.5201055801043,304.8608361957573,306.0199870480599,319.8707664452496,331.2744495986894,335.72322763831363,337.05947098194025,336.22230647749956,332.32627166837136,319.26972526257424,313.78522447066103,314.76728283163965,313.23784767929595,319.3341225321465,315.2717281099565,316.6240707709761,316.33428305790056,151.2629659933243,2.1527716554025407,47.33292099730581,45.873560325818026,52.972082334563446,3.4023440051535623,3.5591065457995077,3.426747712839501,3.3557386952862767,0.02129948509320605,0
183.10107069218066,211.60572669942394,163.8959881003792,189.253886189907,291.6652458631297,322.56488864064477,292.6809585199902,187.64148086000705,174.47110764304114,311.60977548520395,410.1731062870175,431.94879431878053,438.5247378393851,430.0087728740792,406.8948911194759,120.47008394339491,123.43095309377804,135.05156857646432,134.4918482549386,123.56959941195419,121.67682041640921,308.7702702023054,292.92659056895127,293.4442034901422,308.04417429896836,339.63088660877844,353.31989975669933,355.81553348386944,354.3520445697883,341.165239196594,309.9369532945134,303.34663163720893,304.78958035600476,302.7961544035617,309.6504175702827,330.4032038768353,332.9070536821194,331.45794290473793,173.7372013428421,28.11944219897792,46.29654877480084,44.89167313457237,55.384329908878065,4.438720902773302,4.71495166791448,4.6124883865342765,4.481041506971988,0.20504341527734596,5
173.53579914027887,201.738496310424,162.46398277344088,190.59109082717583,276.9456887641447,297.52184192594336,276.79451053132397,188.89630326976544,174.12857694791762,286.9592575012381,382.5266473418764,404.6145828318815,410.7651498829527,404.5668423373066,380.6687464280016,79.25515555457639,83.96952939385159,96.47753897248555,96.92709529639961,86.06215440605303,82.03603936356649,309.5075608895072,296.4465572487134,296.07259004120976,307.58600598286586,328.05474303187094,338.0921820162519,340.56673098505297,339.4686996098293,330.99476182277766,310.73290025026387,308.5169456270771,309.96905233706497,308.1509351686693,309.07789643833263,311.9184558655416,314.15430236146784,312.69423890238437,151.19836980208785,4.186431646616417,56.26894738819257,55.67868671927415,59.2078767527154,3.0894204810237005,3.1988659139991236,3.1727524929472244,3.356251528242182,0.037099673076937956,0
172.22204366130245,200.02200566957134,160.9610090594865,189.00855848003079,276.87914055893657,298.5233998463195,276.951077721505,187.0887630372536,172.60953340814348,287.66353629220106,383.50392079717983,404.4208644777359,410.2689585954919,404.87896739028815,382.5056271669358,79.38802137615193,83.62878330940356,95.62860815747445,96.78401608142622,85.98770437644805,82.30081446174478,308.8733072891502,295.325730115144,295.3160208048586,307.4447146803527,328.28972119834026,338.54319419191256,340.7304369998213,339.50044391958687,330.81458320480635,310.1059483630988,307.6066836292031,309.16635192685226,307.4672226269232,308.9214125082911,312.0742903573025,314.18076935692886,312.60168243870896,150.925631832074,5.0188344203522925,54.77774487422329,54.27822914967383,60.559164617254254,2.913593037856161,2.993393824251252,2.9818355276925086,3.101618845865743,0.04361924248942188,0
179.63133996383044,206.25411898003506,172.08584286617986,197.1161149984855,281.0604396116482,298.66235996142825,280.72975512209536,195.97813193727137,184.07415971517054,288.3575886412337,434.4326040606283,464.2109431653998,470.99800802284113,462.42297095569205,433.05564455655934,68.78659726010983,70.10665761111824,83.14526588542947,80.8572505305884,70.3402788395675,71.08800065096523,328.64904569916473,303.41661422304355,303.3235673727443,326.79279450578423,343.30894513480587,348.2518080312796,349.71311216223864,348.47271062551533,342.7941751500566,327.6529758197021,311.7051473194868,312.9053847481675,311.6756936402555,325.35893584865454,327.5170872541571,329.5942410417733,327.8022524212613,210.92429832130833,16.690825490346953,75.81791051506902,74.84240306806007,53.09874129615361,3.1601403757206223,3.2912619780984174,3.026548015347671,3.3373667392465456,0.1600138069469838,7
172.54226391683767,200.8632492531981,163.99808168115783,191.64412940931572,277.6062947266296,298.1937770773856,277.84007199874446,190.3168777998897,175.5549742461883,287.3457575310257,385.547361375912,406.5684628604293,412.322400235384,406.4138682127404,383.07384701289067,82.67382294652162,86.99870248064559,98.88363734686959,99.67169298996623,89.66451750298702,85.93539295263949,312.36753400164986,297.9110491421629,296.96085764905104,309.5471243316194,328.8752258938859,338.5958356924663,341.137220876424,340.2360471984331,332.81927471053257,313.4119905238401,309.36613547578855,310.62551626427813,308.87595732458016,310.91962315500314,312.2393335621029,314.53940027161957,313.2800194831301,152.02015641490095,3.914539630184311,55.96332965938064,54.501742319639376,58.58913039979813,3.185764412632502,3.3037775560766414,3.254432062214824,3.424444309700847,0.03500795852576984,0
167.93525545662948,196.0463629555856,149.7933484645219,179.99127934163954,268.47077331294963,287.12237923507473,268.3050562584533,177.78070902461127,161.82644022449728,277.7102562939285,378.8633627836166,402.2188667682926,409.7520698422054,403.9459153923714,380.92487428791924,105.76165697364263,110.87487183398355,121.71289700252566,121.10735909712713,110.84934361932221,105.69826911859377,303.0495410779573,292.1578633904659,291.8086893356916,301.53147766881784,320.3769249497271,331.32766367622304,334.2558364341969,332.84010222450496,324.19058061116505,304.68356315708377,303.10362627851094,304.7679360699475,302.8111335139169,302.9337987487726,306.5012585772904,309.39351876209673,307.6889695814482,150.85478146206805,4.628182831906852,40.33930339467687,40.550441911583405,52.675326738191586,4.169177801093593,4.3634770018783335,4.56595191496728,4.705074195897468,0.03993357737134524,3
178.17609948011216,205.67647824460607,175.1076005475246,200.0625621083472,273.9897468904185,293.9896852504313,272.88147182277237,196.82858672274847,185.52149261979702,283.84950142886777,399.5379556535734,420.06306158014553,427.02651467142374,422.85437586595236,403.65169100504085,101.05968765486375,103.84474442774166,111.51529647999604,111.86015497030496,104.81813532780723,103.53001470338722,318.81001311637766,301.54808430240627,303.7940679244384,319.24386734612125,336.1138904429472,341.4200296469948,342.29747201548247,341.01375482608654,334.49806154883845,318.23687128402963,312.4934014541668,313.3764060563691,312.5304830122646,319.38083735134467,315.7067502230736,316.55661318272604,315.6696686649758,164.67940932726637,3.4513614756350557,48.280208779820306,47.19536180753904,65.16039471009996,3.0515436218171574,3.1752022323445717,3.135937241583404,3.203789048028019,0.03509811663000098,0
169.65460160380536,195.04590587781854,178.6872684341629,193.64884730180904,274.67010304683805,289.5398337728088,275.909925745963,189.81208836423394,189.40576846878918,278.63204006115626,467.01744013896405,488.44502640976225,493.7890108079604,485.7051022056014,459.93419286959465,57.86882547216149,59.77041275992249,70.88378347565722,71.71779513330779,63.51913996060091,61.76664688619658,353.2354024921458,312.3423708608,314.4426656240415,350.63490427590204,404.3706468417291,424.0490475889312,425.9122164019194,424.0584613873856,402.83161800794994,350.6036097567162,316.80044049635643,316.482915618764,317.5283561011576,351.4747677542134,392.62248079779476,394.45588165350864,392.7186541982195,230.9754398247931,77.97387649265784,75.3169104937807,72.55546962520954,84.14059326578386,2.520963449900819,2.581189191108548,2.5457187584468373,2.633612069295535,0.8738475666830118,7
177.92922738978967,205.1844190645179,175.99101161051618,200.0572871605046,273.8442166881573,293.6809435088906,272.6256389125392,196.70544721027431,186.39433338654464,283.702610264886,395.10229175723003,416.49060803093136,423.6546344000114,419.11818802501006,398.9637019701643,99.42743996442977,102.44580604206061,110.33155029341941,110.89288642408053,103.93846560070216,102.29027734056416,318.15695099131227,301.4277939313861,303.55874512975026,318.72082919584636,336.24727306136367,341.9445228057809,342.83101329454837,341.4222421737125,334.44309390447955,317.66933500296517,312.5447451728248,313.40257955611594,312.67531533084184,319.0575384351932,315.83996620497686,316.7098176647581,315.7093960469598,161.130379937953,3.576745929269822,47.34984724805386,46.10763610688196,66.48407227941905,3.00492801526409,3.124397727117014,3.064666764350719,3.1046763132220363,0.036753112173419276,0
179.02885140459108,206.32950327784852,176.5784701850069,200.764657321755,275.03766177431567,295.52722412387993,274.2394800696173,197.85111103040765,187.0774887089633,285.3215739902398,400.67148175389684,422.12948016260214,428.99411742680525,423.6443777787439,402.1909560999969,99.54095742859806,102.45038466298303,110.77682947581383,111.3246640518023,103.88015510190365,102.42978937817134,320.82630857730965,304.38166016474315,305.8274491585172,320.55353547180493,339.6298036102978,346.085281216244,347.30177603911574,345.94843699049585,338.79958479589254,320.58923396547834,315.50311396300555,316.3113644736118,315.4010528849392,321.2098385478012,319.4056915983053,320.5997604443821,319.6496313050738,166.26727936807868,4.487739859481171,48.960809956065326,47.307675280756364,63.75071016178187,3.113415321163108,3.217230520795891,3.1583370021230746,3.2020721658041653,0.045678580138265736,0
176.66541374077082,204.11980236331829,175.93911433295847,200.71730644351106,276.3500074630122,296.7961488146543,275.9163958762586,197.90425127444684,186.50839676007809,286.7946265589402,396.80365099434533,418.14140617124946,424.53988714828273,418.95984804124697,397.55705112632967,100.78244086247918,103.35158951399444,111.44522078799258,112.3693554822612,104.82044876412232,103.23912150868017,317.7549036929507,301.5256350224876,302.7289071757289,317.23050468022046,336.59126202876985,343.29327111653066,344.61443141992055,343.3827035062986,336.0207917849472,317.4500205460145,312.97840105761776,313.8198785431615,312.8130866401679,317.66005115834827,317.35516801141216,318.51101389735226,317.6695364118085,161.9788825672711,4.861337578653703,50.06145328984571,48.485233925409055,65.7582709763285,3.032867833061243,3.159612388683601,3.0801263142260944,3.095945420833584,0.048474520651367814,0
174.97636128416838,201.68222909355455,153.0239965045642,185.15151092886987,293.29509152591123,323.19931252613554,293.4312162480301,181.31528977020804,163.2093150588977,313.7089465005143,397.55648292251277,426.97051625615956,436.4772912041415,427.58665973522415,400.3647197620152,100.42741460057556,102.92110857623436,112.7151552213196,113.04310255695071,102.84830842773277,101.66247489769523,287.7475122616532,281.61173085667036,282.82183110287525,287.9943394318112,330.46155494759057,348.72560998136146,351.72451387646333,349.39906913289707,330.4634038402508,290.98931443000976,295.1363806671944,297.4897899122485,294.6614463650648,291.72956482890095,326.763307403708,329.88955378079197,327.54885567277796,173.6014065226886,32.41960519667322,48.9183555592591,47.88627404903531,69.61551001695182,3.9682563958909225,4.155176233647697,4.07670270567956,4.103194929061723,0.2154105809593887,5
178.2817348918453,205.38588599263994,178.28351267953389,201.79208818008215,274.60138296776734,294.13126962117025,273.8064896474905,199.2067404338976,188.75801551745826,284.19810313443253,399.4596635234226,419.54155325414376,425.9093665313418,421.23022933487766,401.5572307725404,104.78179852480685,107.11225596113462,114.64563129168809,115.13941182220398,107.99603866584295,106.36180733307336,318.39121158130223,300.853336033005,302.4560116343015,318.2056549913019,334.6628578483755,339.9511095516551,341.0168932709866,339.97266522737976,333.95663168906873,317.77831927564836,311.7660635361757,312.7016243073152,311.8022859603315,318.24165519199653,315.19697155176317,316.1007543679684,315.44030624164384,163.39905180267056,3.636079159853671,52.589993101715685,51.356464527129106,63.681158292883474,3.409134862549093,3.5404882636683106,3.5178451531549753,3.5087722572819824,0.03809757936206201,0
184.47679359938002,210.07501364728148,180.12606699082494,200.57507776896318,277.25787532376637,295.6516592466538,276.6723066631291,198.24515875753553,190.4165426246305,286.0275051483133,405.13815309023386,425.3614529641399,432.52617456055015,426.9681262824369,406.5528728536121,120.58796836882834,124.30502760988156,132.55461774598774,132.50276822253267,124.5788372209783,121.15765121802403,315.99227455072264,295.1721535664082,297.74896456399006,316.9070325262322,339.4774610406276,348.2150986060215,349.5285463214597,347.87068538851776,338.50952972404303,315.27300031045246,304.933102152162,305.8152059597082,305.5358804418609,316.9004134381314,322.4233805493111,323.8462638546802,322.69763143294796,169.97210616525007,18.05361406052252,43.36460115587027,42.64895337398455,56.62521925798997,4.849478817385399,5.0473203544688365,5.135698416972,5.051464591635593,0.18879633563962359,3
175.03402111126968,202.20519716411286,179.73064789341947,200.1696391617133,280.3606504132853,301.07635517456987,281.89868314545896,201.17734114309928,189.63187152220456,290.80618022179715,372.05536245243104,396.90529331340736,404.31197643148283,396.22549902786227,373.98514852422954,122.98350258550698,128.14028875419334,135.8067677407546,136.20366992262018,128.26474362663896,124.54374889420467,306.60063191317863,295.1321007063372,294.0620241789502,304.0078220705616,318.48062916993763,326.50988086979794,328.86525553023137,327.66116199480905,321.6954191552261,306.718761065157,304.6428949835022,305.93687259346865,303.7771539381801,304.67378803694606,304.6868808072152,306.9603153211331,305.44287795792206,141.26299228174722,1.0240668499457686,35.02829087069062,33.09135144352436,63.51824059958958,4.895747511565911,5.165277399291216,4.8182388109453775,4.54715615559669,0.010119740287819066,0
172.53918075296394,195.17772998905906,187.616912138479,202.29795875658192,276.10822461818816,292.4418667794068,278.0845371928551,202.37061730712117,198.8762048041665,281.9685232008287,393.06760134857865,419.9843478774878,431.3512370350376,430.07306491619016,414.48301345304316,89.32455993309998,92.11155642059197,98.5549785194751,99.67237427117198,90.8983132192476,89.39412663042478,333.5890026918443,306.0037974979743,308.0444206195015,333.396380236585,361.69394841106106,371.49172206228496,371.45121878517585,369.0924439678831,357.48160759171435,332.13954190491705,315.0459222235902,315.712216591301,316.37851095901186,332.54055526682936,343.48602483125165,342.8067446800402,340.1242528311962,168.21908343012703,27.0974002212916,57.179567684318926,58.938072442395125,80.38883852526679,3.0044459555456986,3.173867928888047,3.010430250007155,3.0493247831972883,0.32610817920626745,7
174.68943955142055,202.2478101108805,178.7158391486418,199.84923957480567,281.3159609470507,302.46119792274095,282.8928017948524,200.64077088672298,188.65171197222202,292.01058694539836,376.6895049539597,400.74987162710653,407.45057266411317,398.9878950046615,375.79402445709906,120.09754307442552,125.20000642410184,133.42049007016774,134.10427843126817,125.98789572078039,122.27850319997708,307.84904341238536,296.5111464724698,295.2209625740951,304.8161552222047,320.60838854991033,329.27259105258025,331.838239037739,330.6765879271699,324.2972947349949,308.1120272627598,306.2614282695019,307.5121570027885,305.2577495699194,305.921355096571,307.22094753431276,309.5908372003816,308.22902700230884,144.3431123599864,2.0801889805875704,36.9124563107597,34.223555841862584,63.46944105845327,4.858259705125515,5.12425503763441,4.778268665008583,4.503108793320253,0.020121367488542746,0
174.5874455191768,201.93002821734677,178.74549991155868,199.3144802692011,280.2690383419461,301.31951358618716,281.8664963926108,200.2421227928578,188.70258247856412,290.9886115776121,374.0143343938646,398.92998682000865,406.3717709911368,398.2289825434061,375.9342247081954,122.35572982566117,127.26320531544471,135.03113469661935,135.4190633344341,127.53514150833865,124.20908414085676,307.47729563371934,295.595421663161,294.70208676405844,304.93036293468174,319.95309250727206,328.12825784743904,330.50469204869285,329.21615113686994,322.99043116422104,307.4726915802077,305.27863730515486,306.64500157310897,304.45540283371247,305.60463399734607,306.16855629358764,308.36335315791655,306.88277865930405,143.42349525419905,1.7187336581055799,36.04684132606051,33.926477555873056,63.8448460162881,4.750417393955932,5.061245673470474,4.673504309622982,4.417711370416873,0.016800408733641695,0
170.5089449143091,198.16982432046711,162.52820001014925,188.34233705828285,292.55496440074836,322.12297011124224,295.317529944496,188.89082457061164,172.65760700389063,311.4501076006981,380.4108704031106,407.9006619613863,415.579487133989,404.55941693215414,378.04583250591315,119.93465399773237,124.02566636033129,133.22918617729755,133.79276967620413,124.3326180874144,121.24800483000581,291.58105338348037,284.586579602407,282.6241013472858,287.9680805958468,320.42948373376305,337.6791643967264,341.3474891351454,339.81776249525603,325.3105193939364,293.29696385782995,296.4419610615499,298.14780754484775,294.88204244850476,290.7507741216982,316.03655163960696,319.6293964451367,317.6769821810673,152.86414378357046,21.49264783909525,39.699775547773385,36.56894862779622,68.97083333075452,5.500610656779023,5.829289948336374,5.487804907326605,5.076657252727063,0.1548284812550661,5
173.71823679628932,201.33820411209916,167.16136581629934,189.11531697041352,280.90620676875346,306.5192517803774,281.6830272743785,188.60328454680035,177.06909121472353,295.56624584864886,386.4393970648178,408.90374866669305,415.14197636155,407.831132537865,385.27518629128775,111.24604101655348,113.8296627874941,121.80798473470975,122.05033314875465,113.78355946967076,112.19136302891343,309.24449129417627,295.97224367955596,295.71765544662,307.17371793477497,323.052026988303,331.44140285327984,333.9878971735839,332.7257678489247,326.16624490817503,309.71694830337475,307.46196566966154,308.92136007544985,306.70574885917,308.1010882127612,308.23919416924974,310.8456636021204,309.52988307132165,152.43780844763293,2.277853662184691,42.60525954650838,41.44581396076687,60.71569728777815,3.998854426850049,4.126893504804792,3.9548538419314414,3.8472780580552706,0.019221068366666687,0
176.33185888563366,204.3514364374521,170.44215065479568,192.93715400387134,283.62918900577495,307.80348085801114,284.29631204194686,192.32682048245647,180.51029607070444,297.0343847166347,386.93894855814204,409.72302488847225,415.7773612072163,408.1509599095643,384.85229266934124,109.83153856451003,112.92769470841546,121.0022616351614,121.29276973050742,113.04680917799624,110.92550553470466,310.0328245338994,296.7426429666452,296.94253385793814,308.41668105075763,324.63818565771254,333.15948309946117,335.5528433712101,334.2485296784855,327.22877160887066,310.41312976810315,308.35435609593384,309.7699936388863,307.6222428930544,309.2285455938556,309.3482751123326,311.76131694876284,310.47996508149953,152.72511062385405,2.223486534447245,41.30772950146339,40.27375831043849,61.39876340998932,3.8890578502246815,4.030068285876986,3.8504806029069227,3.812380696538899,0.019080789845114653,0
176.20066321564792,205.0074806556923,161.4155522496481,183.77832513900518,292.0177203926872,319.09049474202914,293.88708267427126,183.25641008360742,171.7981086594749,307.6996401473142,389.35307506963045,412.1835076784188,417.83287113171025,408.87946410105485,382.18243454903563,104.8738379518835,108.63703060774253,118.29788466619976,118.93639550242028,108.79575406119812,106.14979579420753,309.929646194999,294.9498543175888,296.2115568363451,310.0777313472847,336.0824202591634,350.33327574040834,353.2856170810936,350.8341269594898,337.7798675938411,310.84007200912356,307.76326254474986,309.90539086833144,307.7470923269715,311.472199864642,324.3068846941429,327.28007710512134,324.85539550246585,154.82563314529992,17.378804078412138,35.457659805309795,34.751412048500626,60.76124616879547,3.2914918722180713,3.2951590587175383,3.3274529114196447,3.248310490547493,0.12787652864649546,4
177.48736587309895,206.15455502525634,170.88897352027357,194.37443434686713,285.22673775435265,308.8680087106906,285.91101085089053,193.82701586963685,181.17723303659136,298.032539019455,385.62964426087893,408.6853774168006,415.2602316083143,407.75447438227144,384.5227257722939,110.04776785640632,113.4285143881599,121.54938834299304,121.69519996173779,113.30832395385164,111.0042920753719,310.9457663490626,297.64962144035286,297.79814098916,309.41620246843,325.5581735704125,333.97442020436,336.44071958427156,335.12779010863113,328.24735642469085,311.39944878567127,309.1372856720025,310.5812373022007,308.51612817614995,310.17858893215254,309.86696867266386,312.33764240113754,310.89431567787693,152.2414881226778,1.938603551786013,41.06867654629893,40.32631810507271,60.9292257844001,4.070913409526795,4.217824891407123,3.9809550309667876,3.978013800398309,0.016588872385131747,0
172.39145002786813,199.55842664204982,179.7611726247148,193.89216433850595,286.54842372996393,308.3517939023776,292.42560260984567,196.73356878200116,190.51184395566878,297.5904405998315,427.4877063287549,455.19380833270196,462.1123747176004,451.22262830552603,421.7213267228382,89.23155609202766,91.2114909441845,101.43141490230812,102.44012814127854,92.92626156034959,92.07735899441371,327.9985457755585,301.884895340526,300.78444281611763,323.90211439520476,366.67419480288555,385.68831368722425,388.91887701734873,387.15614225423104,369.59644710980325,327.19404669937796,309.39390246891656,310.13179631046404,308.6122334888839,325.11378509442477,359.55455601154773,362.94932847359775,360.67574412787025,199.86553507488006,53.01662663728601,55.0386839764361,52.897232604656416,69.51930612209071,2.982470155688698,3.103957447853206,2.9583714399767347,2.9780503239012783,0.4950253947269082,7
177.89393637317755,206.6550952753928,171.01451004571288,194.7237077723285,285.31006463817357,308.51799448240587,285.8951209410804,193.9574929642004,181.1855049230668,297.80603147354293,387.58944615303085,409.4995957482083,415.53131728249696,408.27348489625945,385.6988784999237,109.60683913332537,112.54632915807258,120.5028859289244,120.68070125527214,112.63220706539198,110.68940224238241,312.3075353251871,297.89655384119624,298.0281915093502,310.33276135419726,325.69132510021734,333.72999870215574,336.20604055552894,335.0171225685506,328.6807538593911,312.56307956034954,309.24957139910134,310.5755597199035,308.50759463780776,311.02730676521935,309.5937098744182,312.0684980357137,310.7423007662319,152.58294195780735,1.6991615409689071,42.191262597706356,41.23237026594024,60.61731750114221,4.02594104586158,4.1257753356182905,3.952488556586986,3.9110298989899035,0.01456874080808839,0
180.86923560995564,206.48007960563416,179.9964050535229,200.52649000229195,277.60189168648697,300.5044103565437,277.9829814352346,199.85751995613907,189.3706127313764,290.47604862178486,376.57228891222974,401.2019018225503,409.8583779706514,402.34629633379916,379.246293655164,135.84715931027654,142.15033124219434,150.50636163365482,149.8662733893263,141.5438134038825,135.64123581415208,302.99983719216203,293.0596212162179,294.3611777399916,303.7173811777468,319.9328250046227,327.80180319259046,329.66692994027477,328.3466189997321,320.804717840217,303.4810755264565,302.79335106353454,304.2329400947285,302.9983368388205,304.3857885913965,306.3371856562186,308.2101892589459,307.02884854666206,146.74264019842772,4.01572617294659,28.427424442435257,27.741263130891177,63.094042659014335,5.966239751425369,6.1494563107314315,6.0871334679889655,5.6647539366404045,0.03971661243109065,3
181.1943020129125,209.92677897582183,174.54101238808295,201.40933966562636,278.6238844912855,298.15847206873264,278.9877362676433,199.79799608461292,185.18722085735925,288.76211807798416,384.7758720093363,401.58393393797184,405.61465556437787,400.68375519256693,383.83080246035473,106.0606859714639,108.07132143692189,117.51729157899177,117.92367148505383,108.76831022929565,107.58224794532396,309.9901559245595,293.3829212750825,294.16969167460957,309.11124124400664,322.8690912033046,327.8826851606513,329.0309446626638,328.28197704509597,323.44558362818333,309.06398776655766,303.29197549615327,304.0692952001906,302.6658669199531,308.5536502101076,306.42724372489937,307.6912742466621,307.0628029965894,144.78338449851782,3.6508663272704567,48.3209567111052,47.8884794743205,58.01451758601678,2.9927434484672277,3.1316019928735117,3.186500668153333,3.179420800891435,0.035248135493056804,0
